63734630;collyre;19476;1,5 g;100 ml;SA;1
63735593;crème;25715;5 g;100 g de crème;SA;1
63735807;comprimé;80102;10 mg;un comprimé;FT;1
63735807;comprimé;86162;10,4 mg;un comprimé;SA;1
63735910;solution;6254;0,10 mg;1 ml de solution injectable;SA;1
63736019;solution;2667;5 mg;1 ml;SA;1
63736058;gel;823;2,5 g;100 g;SA;1
63736250;solution;1958;0,600 g;un flacon;SA;1
63736282;comprimé;4876;2CH à 30CH et 4DH à 60DH;un flacon;SA;18
63736282;granules;4876;2CH à 30CH et 4DH à 60DH;un flacon;SA;17
63736282;pommade;4876;2CH à 30CH et 4DH à 60DH (pommade à 4 %);un flacon;SA;24
63736282;poudre orale;4876;2CH à 30CH et 4DH à 60DH;un flacon;SA;23
63736282;solution buvable en ampoules;4876;2CH à 30CH et 4DH à 60DH;un flacon;SA;25
63736282;solution buvable en gouttes;4876;2CH à 30CH et 4DH à 60DH;un flacon;SA;19
63737879;comprimé;547;300 mg;un comprimé;SA;1
63738696;solution;529;10 g;une ampoule;FT;1
63738696;solution;17150;11 g;une ampoule;SA;1
63738721;comprimé;73208;40 mg;un comprimé;SA;1
63738842;comprimé;12855;550,00 mg;un comprimé;SA;1
63739307;comprimé;51458;50 mg;un comprimé;SA;1
63739570;poudre;17723;10 mg;un flacon;SA;1
63740918;compartiment 1 : solution d'acides aminés;31;14 g;1000 ml;SA;1
63740918;compartiment 1 : solution d'acides aminés;297;9,3 g;1000 ml;SA;7
63740918;compartiment 1 : solution d'acides aminés;544;3 g;1000 ml;SA;4
63740918;compartiment 1 : solution d'acides aminés;550;5 g;1000 ml;SA;5
63740918;compartiment 1 : solution d'acides aminés;555;7,4 g;1000 ml;SA;6
63740918;compartiment 1 : solution d'acides aminés;563;6,6 g;1000 ml;FT;7
63740918;compartiment 1 : solution d'acides aminés;610;5,1 g;1000 ml;SA;9
63740918;compartiment 1 : solution d'acides aminés;629;6,5 g;1000 ml;SA;11
63740918;compartiment 1 : solution d'acides aminés;658;4,4 g;1000 ml;SA;13
63740918;compartiment 1 : solution d'acides aminés;674;2 g;1000 ml;SA;14
63740918;compartiment 1 : solution d'acides aminés;675;6,2 g;1000 ml;SA;16
63740918;compartiment 1 : solution d'acides aminés;1021;11 g;1000 ml;SA;3
63740918;compartiment 1 : solution d'acides aminés;1178;12 g;1000 ml;SA;2
63740918;compartiment 1 : solution d'acides aminés;1603;1 g;1000 ml;SA;12
63740918;compartiment 1 : solution d'acides aminés;2666;4,3 g;1000 ml;SA;8
63740918;compartiment 1 : solution d'acides aminés;3482;11,2 g;1000 ml;SA;10
63740918;compartiment 1 : solution d'acides aminés;3605;0,4 g;1000 ml;SA;15
63740918;compartiment 2 : solution de glucose;529;420 g;1000 ml;FT;23
63740918;compartiment 2 : solution de glucose;17150;462 g;1000 ml;SA;23
63740918;compartiment 3 : émulsion lipidique;4951;60 g;1000 ml;SA;25
63740918;compartiment 3 : émulsion lipidique;7326;60 g;1000 ml;SA;26
63740918;compartiment 3 : émulsion lipidique;19874;50 g;1000 ml;SA;27
63740918;compartiment 3 : émulsion lipidique;43401;30 g;1000 ml;SA;28
63742940;gélule;23957;30 mg;une gélule;SA;1
63743120;comprimé;2064;6,25 mg;un comprimé;SA;2
63743120;comprimé;7436;10 mg;un comprimé;SA;1
63743330;comprimé;1261;2 mg;un comprimé;SA;1
63744069;solution;626;5,0 mg;5 ml;FT;1
63744069;solution;3559;6,0 mg;5 ml;SA;1
63744998;solution;8137;50 mg;1 ml;SA;1
63745833;gel;19236;11,734 g;un récipient unidose;SA;1
63748555;gel;1786;0,5 mg;un sachet-dose;FT;1
63748555;gel;71064;;;SA;1
63749486;comprimé;34251;35,12 mg;un comprimé;SA;1
63749486;comprimé;67717;25 mg;un comprimé;FT;1
63750773;comprimé;5248;500 mg;un comprimé;FT;1
63750773;comprimé;28165;;;SA;1
63750773;comprimé;29442;;;SA;2
63750773;comprimé;93286;62,5 mg;un comprimé;FT;2
63752144;gélule;39422;200 mg;une gélule;SA;1
63752728;solution;359;50 UI;une ampoule de 1 ml;SA;1
63753794;gélule;762;50 mg;une gélule;SA;7
63753794;gélule;842;20 mg;une gélule;SA;8
63754202;poudre;982;;;SA;1
63754202;poudre;85516;1 g;un flacon;FT;1
63754960;gélule;39422;75 mg;une gélule;SA;1
63755329;comprimé;2092;200 mg;un comprimé;SA;1
63755329;comprimé;74765;30 mg;un comprimé;SA;2
63755592;solution;7742;7,20 g;100 g de solution;SA;2
63755592;solution;27736;1,80 g;100 g de solution;SA;1
63756210;comprimé;25617;2CH à 30CH et 4DH à 60DH;100 g de solution;SA;17
63756210;granules;25617;2CH à 30CH et 4DH à 60DH;100 g de solution;SA;19
63756210;pommade;25617;2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);100 g de solution;SA;25
63756210;poudre orale;25617;2CH à 30CH et 4DH à 60DH;100 g de solution;SA;18
63756210;solution buvable en ampoules;25617;2CH à 30CH et 4DH à 60DH;100 g de solution;SA;23
63756210;solution buvable en gouttes;25617;2CH à 30CH et 4DH à 60DH;100 g de solution;SA;20
63756662;poudre;41720;2000 UI;un flacon;SA;1
63757052;comprimé;19809;20 mg;un comprimé;FT;1
63757052;comprimé;50091;20,73 mg;un comprimé;SA;1
63758987;poudre;59983;;;SA;1
63758987;poudre;60167;1 g;un flacon;FT;1
63759295;comprimé;79480;333 mg;un comprimé;SA;1
63760034;comprimé;32925;;;SA;1
63760034;comprimé;72481;250 mg;un comprimé;FT;1
63760582;comprimé;22466;20 mg;un comprimé;SA;1
63760988;sirop;3229;2 mg;1 ml;SA;1
63761595;pommade;25715;3 g;100 g;SA;1
63762195;comprimé;37430;4 mg;un comprimé;SA;1
63763055;comprimé;55485;0,5 mg;un comprimé;SA;1
63766133;emplâtre;690;40 g;100 g d'emplâtre;SA;1
63769738;poudre;5248;250 mg;une cuillère-mesure de 5 ml de suspension reconstituée;FT;1
63769738;poudre;28165;;;SA;1
63770103;comprimé;28741;2CH à 30CH et 4DH à 60DH;une cuillère-mesure de 5 ml de suspension reconstituée;SA;17
63770103;granules;28741;2CH à 30CH et 4DH à 60DH;une cuillère-mesure de 5 ml de suspension reconstituée;SA;19
63770103;pommade;28741;2CH à 30CH et 4DH à 60DH (pommade à 1 %,  4 % ou 10 %);une cuillère-mesure de 5 ml de suspension reconstituée;SA;25
63770103;poudre orale;28741;2CH à 30CH et 4DH à 60DH;une cuillère-mesure de 5 ml de suspension reconstituée;SA;18
63770103;solution buvable en ampoules;28741;2CH à 30CH et 4DH à 60DH;une cuillère-mesure de 5 ml de suspension reconstituée;SA;23
63770103;solution buvable en gouttes;28741;2CH à 30CH et 4DH à 60DH;une cuillère-mesure de 5 ml de suspension reconstituée;SA;20
63771461;comprimé;25783;168 mg;un comprimé;SA;1
63771461;comprimé;49632;150 mg;un comprimé;FT;1
63771664;poudre;5248;100 mg;1 ml de suspension reconstituée;FT;1
63771664;poudre;28165;;;SA;1
63771664;poudre;29442;;;SA;2
63771664;poudre;93286;12,5 mg;1 ml de suspension reconstituée;FT;2
63771924;gélule;6776;7,12 mg.;une gélule;FT;1
63771924;gélule;25114;8 mg;une gélule;SA;1
63774710;solution;42124;0,85 mg;5 ml de solution injectable;FT;1
63774710;solution;60920;1 mg;5 ml de solution injectable;SA;1
63775196;comprimé;19809;20 mg;un comprimé;FT;1
63775196;comprimé;50091;21,69 mg;un comprimé;SA;1
63775310;comprimé;2064;6,25 mg;un comprimé;SA;2
63775310;comprimé;7436;2,5 mg;un comprimé;SA;1
63775495;comprimé;49207;10 mg;un comprimé;SA;1
63775495;comprimé;72074;8,31 mg;un comprimé;FT;1
63775876;sirop;5414;0,700 g;100 ml de sirop;SA;1
63776483;comprimé;49970;25 mg;un comprimé;SA;1
63777215;suspension;95916;80 unités antigéniques;une dose de 0,5 ml;SA;1
63777286;solution;86571;100 mg;une ampoule 2 mL;SA;1
63778993;comprimé;3748;12,500 mg;un comprimé;SA;1
63781007;collyre;200;6,80 mg;1 ml;SA;2
63781007;collyre;15009;5 mg;1 ml;FT;2
63781007;collyre;33474;50 microgrammes;1 ml;SA;1
63781726;gel;49729;2 mg;1 g de gel ophtalmique;SA;1
63782187;comprimé;16951;;;SA;1
63782187;comprimé;42537;8 mg;un comprimé;FT;1
63782319;comprimé;37430;1 mg;un comprimé;SA;1
63784416;comprimé;25975;10 mg;un comprimé;SA;1
63784708;solution;67056;175,00 mg;un flacon;FT;1
63784708;solution;76079;;;SA;1
63785468;dispositif;4458;18,7 mg;un dispositif;SA;1
63785703;comprimé;4191;3CH à 30CH et 5DH à 60DH;un dispositif;SA;18
63785703;granules;4191;3CH à 30CH et 5DH à 60DH;un dispositif;SA;17
63785703;pommade;4191;3CH à 30CH et 5DH à 60DH (pommade à 4 %);un dispositif;SA;25
63785703;poudre orale;4191;3CH à 30CH et 5DH à 60DH;un dispositif;SA;24
63785703;solution buvable en ampoules;4191;3CH à 30CH et 5DH à 60DH;un dispositif;SA;26
63785703;solution buvable en gouttes;4191;3CH à 30CH et 5DH à 60DH;un dispositif;SA;19
63787647;solution;51885;1,5 mg;un stylo prérempli;SA;1
63787825;solution;36755;120 mg;une seringue préremplie;FT;1
63787825;solution;77082;;;SA;1
63788717;comprimé;27201;2 mg;un comprimé;SA;1
63791243;comprimé;28169;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
63791243;granules;28169;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
63791243;pommade;28169;2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);un comprimé;SA;25
63791243;poudre orale;28169;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
63791243;solution buvable en ampoules;28169;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
63791243;solution buvable en gouttes;28169;2CH à 30CH et 4DH à 60DH;un comprimé;SA;20
63791631;suspension;899;133,5 mg;5 ml de suspension buvable;SA;2
63791631;suspension;5356;250 mg;5 ml de suspension buvable;SA;1
63791663;comprimé;2064;12,5 mg;un comprimé;SA;2
63791663;comprimé;29486;20 mg;un comprimé;SA;1
63791738;comprimé;80180;200 mg;un comprimé;SA;7
63791791;gélule;16849;300,0000 mg;une gélule;SA;1
63792263;comprimé;2064;6,25 mg;un comprimé;SA;2
63792263;comprimé;7436;5 mg;un comprimé;SA;1
63792701;comprimé;32627;5 mg;un comprimé;FT;6
63792701;comprimé;66038;7,265 mg;un comprimé;SA;6
63793479;comprimé;7436;10 mg;un comprimé;SA;1
63794766;crème;5431;2,5 g;100 g de crème;SA;2
63794766;crème;85184;2,5 g;100 g de crème;SA;1
63795537;solution;80114;40 mg;0,8 mL de solution;SA;1
63797011;comprimé;31844;300 mg;un comprimé;SA;1
63798152;suspension;2940;500 mg;un sachet-dose de 20 ml;SA;1
63798152;suspension;3321;198,2 mg;un sachet-dose de 20 ml;SA;11
63798152;suspension;4415;500 mg;un sachet-dose de 20 ml;SA;3
63798152;suspension;72288;300 mg;un sachet-dose de 20 ml;SA;2
63798234;comprimé;2064;12,5 mg;un comprimé;SA;2
63798234;comprimé;15734;80 mg;un comprimé;SA;1
63798857;suspension;2618;20 mg;1 ml;SA;1
63800055;solution;95404;4189,50 mg;une seringue préremplie de 15 ml;SA;1
63802451;solution;66548;185 MBq (à la date et à l'heure de calibration);1 ml;SA;1
63802533;crème;663;2 g;100 g;SA;2
63802533;crème;929;2 g;100 g;SA;3
63802533;crème;21178;2,5 g;100 g;SA;1
63803382;poudre;19437;;;SA;1
63803382;poudre;26478;250 mg;un flacon de poudre;FT;2
63803382;poudre;30409;;;SA;2
63803382;poudre;67102;2 g;un flacon de poudre;FT;1
63803457;comprimé;8736;;;SA;1
63803457;comprimé;87533;5 mg;un comprimé;FT;1
63803877;comprimé;5242;240 mg;un comprimé;SA;1
63803884;comprimé;82348;400 mg;un comprimé;FT;1
63803884;comprimé;87477;433,4 mg;un comprimé;SA;1
63804370;comprimé;2064;12,5 mg;un comprimé;SA;2
63804370;comprimé;48528;100 mg;un comprimé;SA;1
63804559;comprimé;24245;30 mg;un comprimé;SA;1
63804559;comprimé;86070;27,30 mg;un comprimé;FT;1
63806058;solution;8173;8000 UI;0,8 ml;SA;1
63806097;comprimé;2064;6,25 mg;un comprimé;SA;2
63806097;comprimé;7436;5 mg;un comprimé;SA;1
63807217;solution;38375;;;SA;1
63807217;solution;62114;279,3 mg;1 mL de solution;FT;1
63808123;comprimé;47018;;;SA;1
63808123;comprimé;51891;20 mg;un comprimé;FT;1
63809022;comprimé;2064;12,5 mg;un comprimé;SA;2
63809022;comprimé;15734;160 mg;un comprimé;SA;1
63809385;comprimé;2064;25 mg;un comprimé;SA;2
63809385;comprimé;48528;100 mg;un comprimé;SA;1
63809467;comprimé;2064;25 mg;un comprimé;SA;2
63809467;comprimé;71153;80 mg;un comprimé;SA;1
63809702;comprimé;1588;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
63809702;granules;1588;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
63809702;pommade;1588;2CH à 30CH et 4DH à 60DH (pommade à 4 %);un comprimé;SA;24
63809702;poudre orale;1588;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
63809702;solution buvable en ampoules;1588;2CH à 30CH et 4DH à 60DH;un comprimé;SA;25
63809702;solution buvable en gouttes;1588;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
63811361;solution;2438;0,1 mg;1 ml;FT;1
63811361;solution;3088;;;SA;1
63811710;gélule;39727;5,00 mg;une gélule;FT;1
63811710;gélule;93748;;;SA;1
63812043;comprimé;27222;12,5 mg;un comprimé;SA;1
63812100;suppositoire;532;2,16 g;un suppositoire;SA;1
63812730;comprimé;28847;800 mg;un comprimé;SA;1
63813120;comprimé;10171;40 mg;un comprimé;SA;2
63813120;comprimé;73242;10 mg;un comprimé;SA;1
63813519;comprimé;7572;1102 mg;un comprimé;SA;1
63813519;comprimé;12662;398 mg;un comprimé;SA;2
63814140;gélule;5407;30,00 mg;une gélule;SA;1
63814140;gélule;12225;25,94 mg;une gélule;FT;1
63814329;comprimé;42537;8 mg;un comprimé;SA;1
63815000;comprimé;762;50,000 mg;un comprimé;SA;1
63815096;gel;2382;0,75 g;100 g;SA;1
63815331;poudre;11456;759-949 mg;1 g de poudre;SA;1
63816522;solution;21374;0,88 mg;un flacon;FT;1
63816522;solution;67656;1 mg;un flacon;SA;1
63817001;comprimé;92319;1400 microgrammes;un comprimé;SA;1
63818797;comprimé;71041;20 mg;un comprimé;SA;1
63819130;comprimé;37314;35 mg;un comprimé;SA;1
63819130;comprimé;99915;32,5 mg;un comprimé;FT;1
63819739;comprimé;78975;2,5 mg;un comprimé;SA;1
63820047;poudre;79576;5,9 g;un sachet;SA;1
63820175;suspension;626;100,00 microgrammes;une dose;FT;1
63820175;suspension;3559;120,50  microgrammes;une dose;SA;1
63820392;gélule;15078;200 mg;une gélule;SA;1
63820638;solution;38955;150 mg;un stylo prérempli;SA;1
63820798;granulés;12345;2 g;un sachet de 4,181 g;SA;1
63822272;comprimé actif rose;1807;0,02 mg;un comprimé;SA;1
63822272;comprimé actif rose;18867;3 mg;un comprimé;SA;2
63823011;crème;2160;2 g;100,0 g de crème;SA;1
63823328;solution;823;100 mg;une poche de 100 ml de solution pour perfusion;SA;1
63823680;comprimé;7436;5 mg;un comprimé;SA;1
63824615;comprimé;1958;40 mg;un comprimé;SA;4
63824615;comprimé;3149;5,68 mg;un comprimé;SA;5
63824615;comprimé;96013;5 mg;un comprimé;FT;5
63825628;comprimé;5;475 mg;un comprimé;SA;1
63825628;comprimé;420;25 mg;un comprimé;SA;2
63826452;comprimé;2064;25 mg;un comprimé;SA;2
63826452;comprimé;31416;300 mg;un comprimé;SA;1
63826609;sirop;467;0,0657 g;100 ml de sirop;FT;1
63826609;sirop;637;1,2200 g;100 ml de sirop;SA;2
63826609;sirop;3782;0,1098 g;100 ml de sirop;SA;1
63827255;comprimé;21888;;;SA;1
63827255;comprimé;54459;2 mg;un comprimé;FT;1
63827255;comprimé;65807;0,5 mg;un comprimé;FT;2
63827255;comprimé;79853;;;SA;2
63828371;collyre;22324;1 000 000 U.l.;100 ml de collyre en solution;SA;1
63830251;comprimé;51458;50 mg;un comprimé;SA;1
63830290;suspension;4468;200 mg;1 sachet-dose;SA;3
63830290;suspension;5356;1000 mg;1 sachet-dose;SA;8
63830486;gélule;77060;50 mg;une gélule;SA;1
63830632;comprimé;2064;12,50 mg;un comprimé;SA;2
63830632;comprimé;39196;20,0 mg;un comprimé;SA;1
63831061;gel;889;10 g;100 g;FT;2
63831061;gel;75939;;;SA;2
63831613;comprimé;3096;2CH à 30CH et 4DH à 60DH;100 g;SA;17
63831613;granules;3096;2CH à 30CH et 4DH à 60DH;100 g;SA;19
63831613;pommade;3096;2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);100 g;SA;25
63831613;poudre orale;3096;2CH à 30CH et 4DH à 60DH;100 g;SA;18
63831613;solution buvable en ampoules;3096;2CH à 30CH et 4DH à 60DH;100 g;SA;23
63831613;solution buvable en gouttes;3096;2CH à 30CH et 4DH à 60DH;100 g;SA;20
63831823;comprimé;26682;2,5 mg;un comprimé;SA;1
63832373;film;42537;4 mg;un film;SA;1
63833685;solution;51742;50 mg;1 ml de solution;SA;1
63833888;lyophilisat;11935;0,05 g;un flacon;SA;1
63835526;comprimé;67549;9,42 mg;un comprimé;FT;1
63835526;comprimé;73953;10 mg;un comprimé;SA;1
63836158;comprimé;7055;52,05 mg;un comprimé;SA;1
63836158;comprimé;28372;50,00  mg;un comprimé;FT;1
63839179;comprimé;1358;5,00 mg;un comprimé;SA;1
63840612;solution;19514;qsp 100 ml de solution;application cutanée;SA;1
63841034;poudre;30925;1079,27 mg;un flacon de poudre;SA;1
63841034;poudre;35232;1000 mg;un flacon de poudre;FT;1
63841059;gélule;29335;50 mg;une gélule;FT;1
63841059;gélule;41239;;;SA;1
63841632;comprimé;587;200 mg;un comprimé;SA;1
63841924;gélule;64391;7,5 mg;une gélule;SA;1
63842168;granulés;80102;4 mg;un sachet de granulés;FT;1
63842168;granulés;86162;;;SA;1
63845762;gélule;726;15 mg;une gélule;SA;1
63845794;comprimé;2064;12,5 mg;un comprimé;SA;2
63845794;comprimé;11532;5 mg;un comprimé;SA;1
63846800;poudre;42281;400 mg;un flacon;SA;1
63847724;gaz;44570;qs (sous une pression inférieure ou égale à 10 bar, de -180 à -170°C);un flacon;SA;1
63848228;solution;16670;10 mg;1 ml de solution;SA;1
63849650;comprimé;263;0,625 mg (3 DH);un comprimé;SA;2
63849650;comprimé;5189;0,625 mg (5 CH);un comprimé;SA;5
63849650;comprimé;7901;0,625 mg (5 CH);un comprimé;SA;8
63849650;comprimé;8212;0,625 mg (4 CH);un comprimé;SA;6
63849839;comprimé;52431;3,395 mg;un comprimé;FT;1
63849839;comprimé;69916;5 mg;un comprimé;SA;1
63850791;collyre;200;6,8 mg;1 ml;SA;7
63850791;collyre;15009;5 mg;1 ml;FT;7
63850791;collyre;33474;50 microgrammes;1 ml;SA;1
63851352;comprimé;80945;90 mg;un comprimé;FT;1
63851352;comprimé;88219;;;SA;1
63852237;solution;1080;0,0085 mg;une cartouche;FT;2
63852237;solution;4862;0,0102 mg;une cartouche;SA;2
63852237;solution;16661;68,0000 mg;une cartouche;SA;1
63852237;solution;76288;60,2800 mg;une cartouche;FT;1
63852657;comprimé;11532;1,25 mg;un comprimé;SA;1
63853652;comprimé;2064;25 mg;un comprimé;SA;2
63853652;comprimé;71153;80 mg;un comprimé;SA;1
63855240;gel;37;1 g;100 g de gel;FT;1
63855240;gel;22364;1,16 g;100 g de gel;SA;1
63855735;comprimé;35876;0,285 mg;un comprimé;SA;1
63855735;comprimé;62155;0,25 mg;un comprimé;FT;1
63857177;comprimé;32308;10 mg;un comprimé;FT;1
63857177;comprimé;32500;;;SA;1
63857729;ovule;30834;1 mg;un ovule;SA;1
63857992;poudre;59983;;;SA;1
63857992;poudre;60167;1 g;un flacon;FT;1
63858119;comprimé;51827;20 mg;un comprimé;SA;1
63859541;comprimé;2314;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
63859541;granules;2314;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
63859541;pommade;2314;2CH à 30CH et 4DH à 60DH (pommade à 1 %, 4 % ou 10 %);un comprimé;SA;25
63859541;poudre orale;2314;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
63859541;solution buvable en ampoules;2314;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
63859541;solution buvable en gouttes;2314;2CH à 30CH et 4DH à 60DH;un comprimé;SA;20
63860433;dispositif;17477;4,2 mg;un dispositif;SA;1
63862313;granulés;23905;0,500 g;un sachet-dose de 3,00 g;SA;1
63862669;comprimé;89276;80 mg;un comprimé;SA;1
63864225;poudre;33811;50 mg;un flacon;SA;5
63864766;comprimé;78924;;;SA;1
63864766;comprimé;89971;15 mg;un comprimé;FT;1
63864773;comprimé;56520;3CH à 30CH et 5DH à 60DH;un comprimé;SA;18
63864773;granules;56520;3CH à 30CH et 5DH à 60DH;un comprimé;SA;17
63864773;pommade;56520;3CH à 30CH et 5DH à 60DH (pommade à 4 %);un comprimé;SA;24
63864773;poudre orale;56520;3CH à 30CH et 5DH à 60DH;un comprimé;SA;23
63864773;solution buvable en ampoules;56520;3CH à 30CH et 5DH à 60DH;un comprimé;SA;25
63864773;solution buvable en gouttes;56520;3CH à 30CH et 5DH à 60DH;un comprimé;SA;19
63865252;suspension;14446;50,00 microgrammes;une dose délivrée;FT;1
63865252;suspension;33681;;;SA;1
63866087;granules;7223;2CH à 30CH et 4DH à 60DH;une dose délivrée;SA;14
63866087;poudre orale;7223;2CH à 30CH et 4DH à 60DH;une dose délivrée;SA;15
63866087;solution buvable en gouttes;7223;2CH à 30CH et 4DH à 60DH;une dose délivrée;SA;16
63866137;solution;3396;20 microgrammes;1 ml de solution;SA;1
63866361;collyre;96655;0,5 g;100 ml;SA;1
63866728;solution;47102;22 microgrammes;un stylo prérempli de 0,5 ml;SA;1
63868024;éponge;2382;4,5 mg;une éponge;SA;1
63868864;poudre;11279;10 mg;1 ml de suspension reconstituée;SA;1
63869208;comprimé;49387;2CH à 30CH et 4DH à 60DH;1 ml de suspension reconstituée;SA;18
63869208;granules;49387;2CH à 30CH et 4DH à 60DH;1 ml de suspension reconstituée;SA;17
63869208;pommade;49387;2CH à 30CH et 4DH à 60DH (pommade à 4 %);1 ml de suspension reconstituée;SA;24
63869208;poudre orale;49387;2CH à 30CH et 4DH à 60DH;1 ml de suspension reconstituée;SA;23
63869208;solution buvable en ampoules;49387;2CH à 30CH et 4DH à 60DH;1 ml de suspension reconstituée;SA;25
63869208;solution buvable en gouttes;49387;2CH à 30CH et 4DH à 60DH;1 ml de suspension reconstituée;SA;19
63870235;gélule;11279;50,00 mg;une gélule;SA;1
63870331;comprimé;819;0,625 mg;un comprimé;SA;1
63870331;comprimé;9586;2 mg;un comprimé;SA;2
63870331;comprimé;52431;1,67 mg;un comprimé;FT;2
63870751;gélule;313;50 mg;une gélule;SA;1
63870751;gélule;2064;25 mg;une gélule;SA;5
63871159;solution;36755;90 mg;une seringue préremplie;FT;1
63871159;solution;77082;;;SA;1
63871440;gélule;195;500 mg;une gélule;FT;1
63871440;gélule;73957;525 mg;une gélule;SA;1
63871604;comprimé;94553;2,5 mg;un comprimé;SA;1
63871860;comprimé;2064;12,50 mg;un comprimé;SA;2
63871860;comprimé;71153;40 mg;un comprimé;SA;1
63872236;comprimé;78924;;;SA;1
63872236;comprimé;89971;5 mg;un comprimé;FT;1
63872528;pommade;41788;0,005 g;100 g;SA;1
63873854;comprimé;977;50 mg;un comprimé;SA;1
63873893;comprimé;38524;20 mg;un comprimé;FT;1
63873893;comprimé;67373;22,55 mg;un comprimé;SA;1
63873936;comprimé;24044;2CH à 30CH et 4DH à 60DH;un comprimé;SA;18
63873936;granules;24044;2CH à 30CH et 4DH à 60DH;un comprimé;SA;17
63873936;pommade;24044;2CH à 30CH et 4DH à 60DH (pommade à 4 %);un comprimé;SA;24
63873936;poudre orale;24044;2CH à 30CH et 4DH à 60DH;un comprimé;SA;23
63873936;solution buvable en ampoules;24044;2CH à 30CH et 4DH à 60DH;un comprimé;SA;25
63873936;solution buvable en gouttes;24044;2CH à 30CH et 4DH à 60DH;un comprimé;SA;19
63874155;comprimé;191;443,40 mg;un comprimé;SA;1
63874155;comprimé;63130;400 mg;un comprimé;FT;1
63874803;comprimé;78924;;;SA;1
63874803;comprimé;89971;15 mg;un comprimé;FT;1
63874970;comprimé;2087;25 mg;un comprimé;SA;1
63875218;comprimé;47933;0,005 g;un comprimé;SA;1
63877443;gélule;1593;;;SA;1
63877443;gélule;70512;150 mg;une gélule;FT;1
63877557;comprimé;66422;60 mg;un comprimé;SA;1
63877557;comprimé;96648;57,3 mg;un comprimé;FT;1
63878513;solution;29076;50 microgrammes;une seringue préremplie;SA;1
63878584;gélule;28886;;;SA;1
63878584;gélule;32833;16 mg;une gélule;FT;1
63880820;comprimé;191;221,65 mg;un comprimé;SA;1
63880820;comprimé;63130;200 mg;un comprimé;FT;1
63880877;gélule;3902;300 mg;une gélule;SA;1
63881349;comprimé;67540;;;SA;1
63881349;comprimé;89276;80 mg;un comprimé;FT;1
63881961;comprimé;2092;400 mg;un comprimé;SA;1
63881961;comprimé;74765;60 mg;un comprimé;SA;2
63882209;poudre;10627;2 g;un flacon;SA;1
63882433;solution;53028;5 mg;1 ml;FT;1
63882433;solution;62835;6,7 mg;1 ml;SA;1
63883282;suspension;626;100 microgrammes;une dose;FT;1
63883282;suspension;3559;120 microgrammes;une dose;SA;1
63883791;comprimé;2064;12,5 mg;un comprimé;SA;2
63883791;comprimé;71153;80 mg;un comprimé;SA;1
63885956;solution;49487;500 MBq à la date et à l'heure de calibration;1 mL de solution;SA;1
63886517;poudre;71869;2 mg;un flacon;SA;1
63886766;poudre;24075;10 mg;un flacon de poudre;SA;1
63887327;dispersion;55952;2 x 108 cellules au maximum;une poche;SA;1
63889431;solution;21962;2700 mg;5 ml de solution injectable;SA;1
63889431;solution;34855;100 mg;5 ml de solution injectable;FT;1
63890191;comprimé;2869;2CH à 30CH et 4DH à 60DH;5 ml de solution injectable;SA;18
63890191;granules;2869;2CH à 30CH et 4DH à 60DH;5 ml de solution injectable;SA;17
63890191;pommade;2869;2CH à 30CH et 4DH à 60DH (pommade à 4%);5 ml de solution injectable;SA;24
63890191;poudre orale;2869;2CH à 30CH et 4DH à 60DH;5 ml de solution injectable;SA;23
63890191;solution buvable en ampoules;2869;2CH à 30CH et 4DH à 60DH;5 ml de solution injectable;SA;25
63890191;solution buvable en gouttes;2869;2CH à 30CH et 4DH à 60DH;5 ml de solution injectable;SA;19
63891546;comprimé;47013;4CH à 30CH et 8DH à 60DH;5 ml de solution injectable;SA;18
63891546;granules;47013;4CH à 30CH et 8DH à 60DH;5 ml de solution injectable;SA;17
63891546;pommade;47013;4CH à 30CH et 8DH à 60DH (pommade à 4 %);5 ml de solution injectable;SA;24
63891546;poudre orale;47013;4CH à 30CH et 8DH à 60DH;5 ml de solution injectable;SA;23
63891546;solution buvable en ampoules;47013;4CH à 30CH et 8DH à 60DH;5 ml de solution injectable;SA;25
63891546;solution buvable en gouttes;47013;4CH à 30CH et 8DH à 60DH;5 ml de solution injectable;SA;19
63892897;pastille;30981;13,88 mg;une pastille;SA;1
63892897;pastille;94037;2,5 mg;une pastille;FT;1
63893230;comprimé;5248;500 mg;un comprimé;FT;1
63893230;comprimé;28165;;;SA;1
63893230;comprimé;29442;;;SA;2
63893230;comprimé;93286;62,5 mg;un comprimé;FT;2
